16383 num_stratum
1 num_targets
LAI
basin_ID hill_ID zone_ID patch_ID stratum_ID LAI
1 409 15945 15945 15945 0
1 409 15946 15946 15946 0
1 409 15947 15947 15947 0
1 409 15948 15948 15948 0
1 409 15949 15949 15949 0
1 409 15950 15950 15950 0
1 409 15951 15951 15951 0
1 409 15952 15952 15952 0
1 409 15953 15953 15953 0.09397351
1 409 15954 15954 15954 0.1034831
1 409 15955 15955 15955 0.108845355
1 409 15956 15956 15956 0.4391226
1 409 15957 15957 15957 0.05780492
1 409 15969 15969 15969 0
1 409 15970 15970 15970 0
1 409 15971 15971 15971 0
1 409 15972 15972 15972 0
1 409 15973 15973 15973 0
1 409 15974 15974 15974 0
1 409 15975 15975 15975 0.0637458
1 409 15976 15976 15976 0
1 409 15977 15977 15977 0.9396528
1 409 15978 15978 15978 0.1050025
1 409 15979 15979 15979 0.127033
1 409 15980 15980 15980 0.0586907
1 409 15981 15981 15981 0.09965879
1 409 15982 15982 15982 0.5978362
1 409 15983 15983 15983 0.07603927
1 409 15984 15984 15984 0.0722657
1 409 15992 15992 15992 0
1 409 15993 15993 15993 0
1 409 15994 15994 15994 0
1 409 15995 15995 15995 0.04286935
1 409 15996 15996 15996 0.08739985
1 409 15997 15997 15997 0.1240934
1 409 15998 15998 15998 0.09650616
1 409 15999 15999 15999 0.09918002
1 409 16000 16000 16000 0.06709689
1 409 16001 16001 16001 0.08760173
1 409 16002 16002 16002 0.1300421
1 409 16003 16003 16003 0.05054457
1 409 16004 16004 16004 0.06951161
1 409 16005 16005 16005 0.0622808
1 409 16013 16013 16013 0.473823
1 409 16014 16014 16014 0
1 409 16015 16015 16015 0.1937228
1 409 16016 16016 16016 1.02408
1 409 16017 16017 16017 0.01553194
1 409 16018 16018 16018 0.04197689
1 409 16019 16019 16019 0.08582582
1 409 16020 16020 16020 0.07966053
1 409 16021 16021 16021 0.08226009
1 409 16022 16022 16022 0.1034831
1 409 16023 16023 16023 0.04196431
1 409 16024 16024 16024 0.09397351
1 409 16025 16025 16025 0.09397351
1 409 16026 16026 16026 0.0744466
1 409 16027 16027 16027 0.04109569
1 409 16028 16028 16028 0.04849804
1 409 16029 16029 16029 0.1125301
1 409 16037 16037 16037 0.8205324
1 409 16038 16038 16038 0.1286553
1 409 16039 16039 16039 0.1604693
1 409 16040 16040 16040 0.33991646
1 409 16041 16041 16041 0.07171066
1 409 16042 16042 16042 0.06821611
1 409 16043 16043 16043 0.1263402
1 409 16044 16044 16044 0.0817509
1 409 16045 16045 16045 0.1077891
1 409 16046 16046 16046 0.0686565
1 409 16047 16047 16047 0.1236471
1 409 16048 16048 16048 0.1405174
1 409 16049 16049 16049 0.0876504
1 409 16050 16050 16050 0.1296966
1 409 16051 16051 16051 0.06063208
1 409 16057 16057 16057 0.2859574
1 409 16058 16058 16058 0
1 409 16059 16059 16059 0.6565032
1 409 16060 16060 16060 0.1232801
1 409 16061 16061 16061 0.1258828
1 409 16062 16062 16062 0.08760173
1 409 16063 16063 16063 0.1236471
1 409 16064 16064 16064 0.06659251
1 409 16065 16065 16065 0.1343323
1 409 16066 16066 16066 0.07200173
1 409 16067 16067 16067 0
1 409 16068 16068 16068 0
1 409 16069 16069 16069 0.07767414
1 409 16070 16070 16070 0.0586907
1 409 16071 16071 16071 0.05401988
1 409 16072 16072 16072 0.09840936
1 409 16073 16073 16073 0.04938721
1 409 16074 16074 16074 0.1057762
1 409 16080 16080 16080 0.6081631
1 409 16081 16081 16081 3.826732
1 409 16082 16082 16082 1.93334
1 409 16083 16083 16083 0.1799883
1 409 16084 16084 16084 0.07723622
1 409 16085 16085 16085 0.0586907
1 409 16086 16086 16086 0.04654044
1 409 16087 16087 16087 0.1670763
1 409 16088 16088 16088 2.637149
1 409 16089 16089 16089 0
1 409 16090 16090 16090 0
1 409 16091 16091 16091 0
1 409 16092 16092 16092 0.09650616
1 409 16093 16093 16093 0.05401988
1 409 16094 16094 16094 0.08179098
1 409 16101 16101 16101 0
1 409 16102 16102 16102 0.3128675
1 409 16103 16103 16103 0.5051346
1 409 16104 16104 16104 0.1750727
1 409 16105 16105 16105 0.2137496
1 409 16106 16106 16106 0.2609939
1 409 16107 16107 16107 0.2304075
1 409 16108 16108 16108 0.1145642
1 409 16109 16109 16109 0.07587197
1 409 16110 16110 16110 0.1184601
1 409 16111 16111 16111 0.1009009
1 409 16112 16112 16112 0
1 409 16113 16113 16113 0
1 409 16114 16114 16114 0
1 409 16115 16115 16115 0
1 409 16116 16116 16116 0.09650616
1 409 16122 16122 16122 0.5579151
1 409 16123 16123 16123 0.08441716
1 409 16124 16124 16124 0.2592788
1 409 16125 16125 16125 0.160953
1 409 16126 16126 16126 1.194325
1 409 16127 16127 16127 0.09572215
1 409 16128 16128 16128 0.1286553
1 409 16129 16129 16129 0.3007345
1 409 16130 16130 16130 0.1747963
1 409 16131 16131 16131 0.2218512
1 409 16132 16132 16132 0
1 409 16133 16133 16133 0
1 409 16139 16139 16139 0.1394853
1 409 16140 16140 16140 0.3991342
1 409 16141 16141 16141 0.6061193
1 409 16142 16142 16142 0.0727703
1 409 16143 16143 16143 0.05825789
1 409 16144 16144 16144 0.1770359
1 409 16145 16145 16145 0.1001514
1 409 16146 16146 16146 0.13827955
1 409 16147 16147 16147 0.1250631
1 409 16148 16148 16148 0.141973
1 409 16149 16149 16149 0.167771
1 409 16150 16150 16150 0.1650292
1 409 16151 16151 16151 0
1 409 16152 16152 16152 0
1 409 16153 16153 16153 0
1 409 16158 16158 16158 0.4891601
1 409 16159 16159 16159 3.349049
1 409 16160 16160 16160 0.5744612
1 409 16161 16161 16161 0.09195727
1 409 16162 16162 16162 0.03430849
1 409 16163 16163 16163 1.442345
1 409 16164 16164 16164 0.07992665
1 409 16165 16165 16165 0.07415116
1 409 16166 16166 16166 0.1137063
1 409 16167 16167 16167 0.1057762
1 409 16168 16168 16168 0.1519542
1 409 16169 16169 16169 0.082479025
1 409 16170 16170 16170 0.1827692
1 409 16171 16171 16171 0
1 409 16172 16172 16172 0
1 409 16176 16176 16176 0
1 409 16177 16177 16177 0
1 409 16178 16178 16178 0.2481455
1 409 16179 16179 16179 3.50379
1 409 16180 16180 16180 0.1100904
1 409 16181 16181 16181 0.0756795
1 409 16182 16182 16182 0.1644358
1 409 16183 16183 16183 1.799971
1 409 16184 16184 16184 0.174196
1 409 16185 16185 16185 0.08711764
1 409 16186 16186 16186 0.176931
1 409 16187 16187 16187 0.08007869
1 409 16188 16188 16188 0.07171066
1 409 16189 16189 16189 0.1064354
1 409 16190 16190 16190 0.1307703
1 409 16191 16191 16191 0.1879095
1 409 16195 16195 16195 0
1 409 16196 16196 16196 0
1 409 16197 16197 16197 0.2291581
1 409 16198 16198 16198 0.06559741
1 409 16199 16199 16199 0.04654044
1 409 16200 16200 16200 0.0722657
1 409 16201 16201 16201 0.1004453
1 409 16202 16202 16202 0.08114029
1 409 16203 16203 16203 0.06739229
1 409 16204 16204 16204 0.4315344
1 409 16205 16205 16205 0.1108673
1 409 16209 16209 16209 0
1 409 16210 16210 16210 1.948128
1 409 16211 16211 16211 0.07311449
1 409 16212 16212 16212 0.07767414
1 409 16213 16213 16213 0.1133677
1 409 16214 16214 16214 0
1 409 16215 16215 16215 0.1034831
1 409 16219 16219 16219 0
1 409 16220 16220 16220 0
1 409 16221 16221 16221 1.948128
1 409 16222 16222 16222 0.117592
1 409 16223 16223 16223 0.1294941
1 409 16226 16226 16226 0
1 409 16227 16227 16227 0
1 409 16228 16228 16228 0
1 409 16229 16229 16229 2.797015
1 409 16230 16230 16230 0.1018691
1 409 16234 16234 16234 0
1 409 16235 16235 16235 0
1 409 16236 16236 16236 0
1 409 16237 16237 16237 1.796548
1 409 16241 16241 16241 0
1 409 16242 16242 16242 0
1 409 16243 16243 16243 0.2360627
1 409 16244 16244 16244 0.2050022
1 409 16245 16245 16245 0.09131604
1 409 16247 16247 16247 0
1 409 16248 16248 16248 0
1 409 16249 16249 16249 0
1 409 16250 16250 16250 0.1701821
1 409 16251 16251 16251 0
1 409 16252 16252 16252 0
1 409 16253 16253 16253 0.1799883
1 409 16254 16254 16254 0.08711764
1 409 16256 16256 16256 0
1 409 16257 16257 16257 0
1 409 16258 16258 16258 0.5061174
1 409 16261 16261 16261 0
1 409 16262 16262 16262 0
1 409 16263 16263 16263 0
1 409 16264 16264 16264 1.288864
1 410 15582 15582 15582 0.05507025
1 410 15615 15615 15615 0.08544619
1 410 15616 15616 15616 0.06002797
1 410 15617 15617 15617 0.07587197
1 410 15648 15648 15648 0
1 410 15649 15649 15649 0.1019901
1 410 15650 15650 15650 0.1153568
1 410 15651 15651 15651 0
1 410 15682 15682 15682 0
1 410 15683 15683 15683 0.07908549
1 410 15684 15684 15684 0.053752735
1 410 15685 15685 15685 0.212066
1 410 15686 15686 15686 0
1 410 15688 15688 15688 0
1 410 15713 15713 15713 0
1 410 15714 15714 15714 0.09461514
1 410 15715 15715 15715 0.03565739
1 410 15716 15716 15716 0.2655393
1 410 15717 15717 15717 0.1343323
1 410 15718 15718 15718 0.119949
1 410 15719 15719 15719 0
1 410 15746 15746 15746 0.05941415
1 410 15747 15747 15747 0
1 410 15748 15748 15748 0.1179926
1 410 15749 15749 15749 0.05388139
1 410 15750 15750 15750 0.05500948
1 410 15751 15751 15751 0.06739229
1 410 15752 15752 15752 0
1 410 15753 15753 15753 0
1 410 15754 15754 15754 0
1 410 15755 15755 15755 0
1 410 15756 15756 15756 0
1 410 15757 15757 15757 0
1 410 15784 15784 15784 0.06315149
1 410 15785 15785 15785 0
1 410 15786 15786 15786 0.07028964
1 410 15787 15787 15787 0.1161349
1 410 15788 15788 15788 0
1 410 15789 15789 15789 0
1 410 15790 15790 15790 0
1 410 15791 15791 15791 0
1 410 15792 15792 15792 0
1 410 15793 15793 15793 0
1 410 15794 15794 15794 0
1 410 15820 15820 15820 0.0386879
1 410 15821 15821 15821 0.09840936
1 410 15822 15822 15822 0.07767414
1 410 15823 15823 15823 0.0690577
1 410 15824 15824 15824 0
1 410 15825 15825 15825 0
1 410 15826 15826 15826 0
1 410 15827 15827 15827 0
1 410 15828 15828 15828 0
1 410 15854 15854 15854 0.07114781
1 410 15855 15855 15855 0.08455691
1 410 15856 15856 15856 0.07939571
1 410 15857 15857 15857 0
1 410 15858 15858 15858 0
1 410 15859 15859 15859 0
1 410 15860 15860 15860 0
1 410 15861 15861 15861 0
1 410 15862 15862 15862 0
1 410 15886 15886 15886 0
1 410 15887 15887 15887 0.04372805
1 410 15888 15888 15888 0.1394777
1 410 15889 15889 15889 0
1 410 15890 15890 15890 0
1 410 15891 15891 15891 0
1 410 15892 15892 15892 0
1 410 15893 15893 15893 0
1 410 15894 15894 15894 0
1 410 15913 15913 15913 0
1 410 15914 15914 15914 0.2131573
1 410 15915 15915 15915 0.1492154
1 410 15916 15916 15916 0
1 410 15917 15917 15917 0
1 410 15938 15938 15938 0
1 410 15939 15939 15939 2.295793
1 410 15940 15940 15940 0
1 410 15941 15941 15941 0
1 410 15942 15942 15942 0
1 410 15943 15943 15943 0
1 410 15944 15944 15944 0
1 410 15964 15964 15964 0
1 410 15965 15965 15965 0.1861371
1 410 15966 15966 15966 0.09951089
1 410 15967 15967 15967 0
1 410 15968 15968 15968 0
1 410 15969 15969 15969 0
1 410 15986 15986 15986 0
1 410 15987 15987 15987 0.06348437
1 410 15988 15988 15988 0.0552132
1 410 15989 15989 15989 0.1358078
1 410 15990 15990 15990 0
1 410 15991 15991 15991 0
1 410 16006 16006 16006 0.05175632
1 410 16007 16007 16007 0.08775399
1 410 16008 16008 16008 0.2135367
1 410 16009 16009 16009 0
1 410 16010 16010 16010 0.1862501
1 410 16011 16011 16011 0
1 410 16012 16012 16012 0
1 410 16013 16013 16013 0
1 410 16030 16030 16030 0.120753
1 410 16031 16031 16031 0.0722657
1 410 16032 16032 16032 0.16991965
1 410 16033 16033 16033 0.08667857
1 410 16034 16034 16034 0.05723258
1 410 16035 16035 16035 0.04305495
1 410 16036 16036 16036 0.5711896
1 410 16052 16052 16052 0.01264858
1 410 16053 16053 16053 0.02727294
1 410 16054 16054 16054 0.1293992
1 410 16055 16055 16055 0
1 410 16056 16056 16056 0.09189507
1 410 16057 16057 16057 0.1988572
1 410 16075 16075 16075 0.09840936
1 410 16076 16076 16076 0.1394777
1 410 16077 16077 16077 0.09814666
1 410 16078 16078 16078 0.1300421
1 410 16079 16079 16079 0.1231551
1 410 16095 16095 16095 0.06142666
1 410 16096 16096 16096 0.2162476
1 410 16097 16097 16097 0.1744961
1 410 16098 16098 16098 0.08735364
1 410 16099 16099 16099 0
1 410 16100 16100 16100 0.1249575
1 410 16101 16101 16101 0.2815327
1 410 16117 16117 16117 0
1 410 16118 16118 16118 0.05346349
1 410 16119 16119 16119 0
1 410 16120 16120 16120 0
1 410 16121 16121 16121 0
1 410 16134 16134 16134 0
1 410 16135 16135 16135 0.1640376
1 410 16136 16136 16136 0
1 410 16137 16137 16137 0
1 410 16138 16138 16138 0
1 410 16154 16154 16154 0
1 410 16155 16155 16155 0
1 410 16156 16156 16156 0
1 410 16157 16157 16157 0
1 410 16173 16173 16173 0
1 410 16174 16174 16174 0
1 410 16175 16175 16175 0
1 410 16176 16176 16176 0
1 410 16192 16192 16192 0
1 410 16193 16193 16193 0
1 410 16194 16194 16194 0
1 410 16206 16206 16206 0
1 410 16207 16207 16207 0
1 410 16208 16208 16208 0
1 410 16216 16216 16216 0
1 410 16217 16217 16217 0
1 410 16218 16218 16218 0
1 410 16224 16224 16224 0
1 410 16225 16225 16225 0
1 410 16231 16231 16231 0
1 410 16232 16232 16232 0
1 410 16233 16233 16233 0
1 410 16238 16238 16238 0
1 410 16239 16239 16239 0
1 410 16240 16240 16240 0
1 410 16246 16246 16246 0
1 410 16255 16255 16255 0
1 410 16259 16259 16259 0
1 410 16260 16260 16260 0
1 410 16265 16265 16265 0
1 411 15691 15691 15691 0
1 411 15692 15692 15692 0
1 412 15555 15555 15555 0
1 412 15589 15589 15589 0
1 412 15622 15622 15622 0
1 412 15623 15623 15623 0
1 412 15624 15624 15624 0
1 412 15655 15655 15655 0
1 412 15656 15656 15656 0
1 412 15657 15657 15657 0
1 412 15690 15690 15690 0
1 413 14946 14946 14946 0
1 413 15037 15037 15037 0
1 413 15038 15038 15038 1.051811
1 413 15122 15122 15122 0
1 413 15123 15123 15123 0
1 413 15124 15124 15124 0.1744961
1 413 15125 15125 15125 0.09554049
1 413 15205 15205 15205 0
1 413 15206 15206 15206 0
1 413 15207 15207 15207 0.1153041
1 413 15278 15278 15278 0
1 413 15279 15279 15279 0
1 413 15280 15280 15280 0
1 413 15281 15281 15281 0.1261464
1 413 15282 15282 15282 0.160953
1 413 15345 15345 15345 0
1 413 15346 15346 15346 0.6663571
1 413 15347 15347 15347 0
1 413 15348 15348 15348 0.06992012
1 413 15349 15349 15349 1.491937
1 413 15395 15395 15395 0
1 413 15396 15396 15396 0
1 413 15397 15397 15397 0
1 413 15398 15398 15398 0.1128833
1 413 15399 15399 15399 0.1890422
1 413 15400 15400 15400 0.1890422
1 413 15438 15438 15438 0
1 413 15439 15439 15439 0
1 413 15440 15440 15440 0
1 413 15441 15441 15441 1.25797
1 413 15442 15442 15442 0.1716467
1 413 15443 15443 15443 0.1947293
1 413 15444 15444 15444 0.182456
1 413 15481 15481 15481 0
1 413 15482 15482 15482 0
1 413 15483 15483 15483 0
1 413 15484 15484 15484 0
1 413 15485 15485 15485 0
1 413 15486 15486 15486 1.5217
1 413 15487 15487 15487 2.378268
1 413 15488 15488 15488 3.597217
1 413 15521 15521 15521 0
1 413 15522 15522 15522 0
1 413 15523 15523 15523 0
1 413 15524 15524 15524 0
1 413 15525 15525 15525 0
1 413 15526 15526 15526 0.6918745
1 413 15527 15527 15527 1.796548
1 413 15528 15528 15528 2.221598
1 413 15529 15529 15529 1.690621
1 413 15530 15530 15530 0.1216703
1 413 15557 15557 15557 0
1 413 15558 15558 15558 0
1 413 15559 15559 15559 0
1 413 15560 15560 15560 0
1 413 15561 15561 15561 0.1359206
1 413 15562 15562 15562 0.145749
1 413 15563 15563 15563 1.740426
1 413 15564 15564 15564 0.203932
1 413 15565 15565 15565 2.221598
1 413 15566 15566 15566 2.555543
1 413 15590 15590 15590 0
1 413 15591 15591 15591 0
1 413 15592 15592 15592 0
1 413 15593 15593 15593 0
1 413 15594 15594 15594 1.866158
1 413 15595 15595 15595 0.155644
1 413 15596 15596 15596 1.113222
1 413 15597 15597 15597 0.1125304
1 413 15598 15598 15598 0.1317681
1 413 15599 15599 15599 0.1833938
1 413 15600 15600 15600 1.749021
1 413 15625 15625 15625 0
1 413 15626 15626 15626 0
1 413 15627 15627 15627 1.037035
1 413 15628 15628 15628 0.90736
1 413 15629 15629 15629 0.1102839
1 413 15630 15630 15630 0.386584
1 413 15631 15631 15631 2.65538
1 413 15632 15632 15632 2.261588
1 413 15633 15633 15633 1.690621
1 413 15659 15659 15659 0
1 413 15660 15660 15660 1.690621
1 413 15661 15661 15661 1.363974
1 413 15662 15662 15662 0.1011548
1 414 14063 14063 14063 0.06000593
1 414 14064 14064 14064 0.1165499
1 414 14065 14065 14065 0.1079764
1 414 14181 14181 14181 0.06992012
1 414 14182 14182 14182 0.2363303
1 414 14183 14183 14183 0.176931
1 414 14184 14184 14184 0.1056815
1 414 14185 14185 14185 0.08526661
1 414 14186 14186 14186 0.1186706
1 414 14296 14296 14296 0.08357844
1 414 14297 14297 14297 0.3192289
1 414 14298 14298 14298 0.1480984
1 414 14299 14299 14299 0.10590702
1 414 14300 14300 14300 0.1002556
1 414 14301 14301 14301 0.06103887
1 414 14302 14302 14302 0.05175632
1 414 14408 14408 14408 0.1477953
1 414 14409 14409 14409 0.2529908
1 414 14410 14410 14410 0.124197
1 414 14411 14411 14411 0.1164142
1 414 14412 14412 14412 0.1207352
1 414 14413 14413 14413 0.1147251
1 414 14414 14414 14414 0.0855764
1 414 14515 14515 14515 0.07359467
1 414 14516 14516 14516 0.1886134
1 414 14517 14517 14517 0.1803676
1 414 14518 14518 14518 0.06103887
1 414 14519 14519 14519 0.08337598
1 414 14520 14520 14520 0.1165499
1 414 14521 14521 14521 0.09315873
1 414 14522 14522 14522 0.1034831
1 414 14625 14625 14625 0.1412741
1 414 14626 14626 14626 0.04026143
1 414 14627 14627 14627 0.1803676
1 414 14628 14628 14628 0.2027311
1 414 14629 14629 14629 0.0791932
1 414 14630 14630 14630 0.1306689
1 414 14631 14631 14631 0.0945049
1 414 14632 14632 14632 0.09387881
1 414 14633 14633 14633 0.07956366
1 414 14734 14734 14734 0.04340382
1 414 14735 14735 14735 0.1482734
1 414 14736 14736 14736 0.1332385
1 414 14737 14737 14737 0.09113961
1 414 14738 14738 14738 0.1058314
1 414 14739 14739 14739 0.1125304
1 414 14740 14740 14740 0.07767414
1 414 14741 14741 14741 0.06002797
1 414 14742 14742 14742 0.09131604
1 414 14838 14838 14838 0.1188956
1 414 14839 14839 14839 0.1093559
1 414 14840 14840 14840 0.177937
1 414 14841 14841 14841 0.1233977
1 414 14842 14842 14842 0.1009009
1 414 14843 14843 14843 0.06002797
1 414 14844 14844 14844 0
1 414 14845 14845 14845 0
1 414 14939 14939 14939 0.144603
1 414 14940 14940 14940 0.1002556
1 414 14941 14941 14941 0.1164142
1 414 14942 14942 14942 0.1431567
1 414 14943 14943 14943 0.1135719
1 414 14944 14944 14944 0
1 414 14945 14945 14945 0
1 414 15031 15031 15031 0.1255284
1 414 15032 15032 15032 0.185079
1 414 15033 15033 15033 0.1273969
1 414 15034 15034 15034 0.1164142
1 414 15035 15035 15035 0
1 414 15036 15036 15036 0
1 414 15117 15117 15117 0.1332385
1 414 15118 15118 15118 0.1145642
1 414 15119 15119 15119 0.1791197
1 414 15120 15120 15120 0.1876152
1 414 15121 15121 15121 0
1 414 15122 15122 15122 0
1 414 15201 15201 15201 0.1320051
1 414 15202 15202 15202 0.0897187
1 414 15203 15203 15203 0
1 414 15204 15204 15204 0
1 414 15275 15275 15275 0
1 414 15276 15276 15276 0
1 414 15277 15277 15277 0
1 414 15342 15342 15342 0
1 414 15343 15343 15343 0
1 414 15344 15344 15344 0
1 414 15393 15393 15393 0
1 414 15394 15394 15394 0
1 414 15436 15436 15436 0
1 414 15437 15437 15437 0
1 414 15478 15478 15478 0
1 414 15479 15479 15479 0
1 414 15480 15480 15480 0
1 414 15519 15519 15519 0
1 414 15520 15520 15520 0
1 414 15521 15521 15521 0
1 414 15554 15554 15554 0
1 414 15555 15555 15555 0
1 414 15556 15556 15556 0
1 415 14635 14635 14635 0.1428251
1 415 14636 14636 14636 0.2358668
1 416 14303 14303 14303 0.08223039
1 416 14304 14304 14304 0.07093225
1 416 14305 14305 14305 0.1390179
1 416 14415 14415 14415 0.1728607
1 416 14416 14416 14416 0.1451488
1 416 14417 14417 14417 0.06504367
1 416 14523 14523 14523 0.1097859
1 416 14524 14524 14524 0.1619996
1 416 14525 14525 14525 0.02444802
1 416 14634 14634 14634 0.07398331
1 416 14743 14743 14743 0.2655393
1 417 11947 11947 11947 0.698559
1 417 11948 11948 11948 0
1 417 11949 11949 11949 0
1 417 11950 11950 11950 0
1 417 12064 12064 12064 0.1409416
1 417 12065 12065 12065 0.2389112
1 417 12066 12066 12066 0.155644
1 417 12067 12067 12067 0.2184415
1 417 12068 12068 12068 0.1046844
1 417 12183 12183 12183 0.1390179
1 417 12184 12184 12184 0.1359126
1 417 12185 12185 12185 0.1113493
1 417 12186 12186 12186 0.2569105
1 417 12187 12187 12187 0.1973427
1 417 12188 12188 12188 0.4130467
1 417 12189 12189 12189 0.2578215
1 417 12306 12306 12306 0.155644
1 417 12307 12307 12307 0.2082871
1 417 12308 12308 12308 0.2195611
1 417 12309 12309 12309 0.2214687
1 417 12310 12310 12310 0.1879095
1 417 12311 12311 12311 0.2448444
1 417 12312 12312 12312 0.1899013
1 417 12426 12426 12426 0.2184415
1 417 12427 12427 12427 0.1287641
1 417 12428 12428 12428 0.2165745
1 417 12429 12429 12429 0.2101052
1 417 12430 12430 12430 0.3368861
1 417 12431 12431 12431 0.2248055
1 417 12432 12432 12432 0.1849306
1 417 12542 12542 12542 0.1234884
1 417 12543 12543 12543 0.1314035
1 417 12544 12544 12544 0.199526
1 417 12545 12545 12545 0.2101052
1 417 12546 12546 12546 0.3042938
1 417 12547 12547 12547 0.2082903
1 417 12548 12548 12548 0.146845
1 417 12659 12659 12659 0.2488358
1 417 12660 12660 12660 0.1182652
1 417 12661 12661 12661 0.1849306
1 417 12662 12662 12662 0.2157625
1 417 12663 12663 12663 0.3121898
1 417 12664 12664 12664 0.1937228
1 417 12665 12665 12665 0.1697517
1 417 12780 12780 12780 0.155644
1 417 12781 12781 12781 0.1974958
1 417 12782 12782 12782 0.1858604
1 417 12783 12783 12783 0.155644
1 417 12784 12784 12784 0.2508428
1 417 12785 12785 12785 0.1909927
1 417 12786 12786 12786 0.1603271
1 417 12901 12901 12901 0.2068933
1 417 12902 12902 12902 0.1343323
1 417 12903 12903 12903 0.1343323
1 417 12904 12904 12904 0.2279503
1 417 12905 12905 12905 0.2419722
1 417 12906 12906 12906 0.217921
1 417 13021 13021 13021 0.09006272
1 417 13022 13022 13022 0.1343323
1 417 13023 13023 13023 0.155644
1 417 13024 13024 13024 0.204494
1 417 13025 13025 13025 0.1792638
1 417 13026 13026 13026 0.2101052
1 417 13141 13141 13141 0.204494
1 417 13142 13142 13142 0.1512372
1 417 13143 13143 13143 0.2120506
1 417 13144 13144 13144 0.1711268
1 417 13145 13145 13145 0.1372885
1 417 13259 13259 13259 0.1509784
1 417 13260 13260 13260 0.1815796
1 417 13261 13261 13261 0.1650292
1 417 13262 13262 13262 0.217921
1 417 13263 13263 13263 0.1060033
1 417 13376 13376 13376 0.1770359
1 417 13377 13377 13377 1.896416
1 417 13378 13378 13378 0.2264009
1 417 13379 13379 13379 0.2080961
1 417 13380 13380 13380 0.1597257
1 417 13494 13494 13494 2.261588
1 417 13495 13495 13495 1.243973
1 417 13496 13496 13496 1.909749
1 417 13497 13497 13497 0.07200173
1 417 13609 13609 13609 1.581582
1 417 13610 13610 13610 0.1716467
1 417 13611 13611 13611 0.1370739
1 417 13612 13612 13612 0.09804796
1 417 13723 13723 13723 0.1232801
1 417 13724 13724 13724 0.1048793
1 417 13725 13725 13725 0.1460478
1 417 13726 13726 13726 0.09804796
1 417 13839 13839 13839 0.1104264
1 417 13840 13840 13840 0.09157103
1 417 13841 13841 13841 0.1506874
1 417 13842 13842 13842 0.1153041
1 417 13955 13955 13955 0.09659913
1 417 13956 13956 13956 0.1961574
1 417 14072 14072 14072 0.08944544
1 417 14073 14073 14073 1.63607
1 417 14191 14191 14191 0.155644
1 417 14192 14192 14192 0.05481825
1 417 14306 14306 14306 0.1332385
1 417 14307 14307 14307 0.09844552
1 417 14418 14418 14418 0
1 418 12182 12182 12182 0.1348894
1 418 12304 12304 12304 0.2851863
1 418 12305 12305 12305 0.1599467
1 418 12423 12423 12423 0.1173621
1 418 12424 12424 12424 0.2386527
1 418 12425 12425 12425 0.1377032
1 418 12538 12538 12538 0
1 418 12539 12539 12539 1.494243
1 418 12540 12540 12540 0.1810266
1 418 12541 12541 12541 0.1276638
1 418 12655 12655 12655 0
1 418 12656 12656 12656 0.2926117
1 418 12657 12657 12657 0.2085842
1 418 12658 12658 12658 0.2340142
1 418 12774 12774 12774 0
1 418 12775 12775 12775 0.1207352
1 418 12776 12776 12776 0.1797419
1 418 12777 12777 12777 0.1131774
1 418 12778 12778 12778 0.2071464
