16383 num_stratum
1 num_targets
LAI
basin_ID hill_ID zone_ID patch_ID stratum_ID LAI
1 448 3751 3751 3751 1.907392
1 448 3792 3792 3792 2.651931
1 448 3793 3793 3793 2.656173
1 448 3794 3794 3794 2.065567
1 448 3795 3795 3795 1.090212
1 448 3796 3796 3796 1.067595
1 448 3797 3797 3797 3.458888
1 448 3837 3837 3837 2.94669
1 448 3838 3838 3838 2.721965
1 448 3839 3839 3839 3.938715
1 448 3840 3840 3840 2.172766
1 448 3841 3841 3841 2.636936
1 448 3842 3842 3842 1.852633
1 448 3843 3843 3843 5.713064
1 448 3880 3880 3880 1.869649
1 448 3881 3881 3881 3.54156
1 448 3882 3882 3882 4.265113
1 448 3883 3883 3883 5.66286
1 448 3884 3884 3884 4.85445
1 448 3885 3885 3885 2.849334
1 448 3886 3886 3886 4.052285
1 448 3887 3887 3887 2.069602
1 448 3888 3888 3888 2.8321855
1 448 3923 3923 3923 1.418187
1 448 3924 3924 3924 5.574283
1 448 3925 3925 3925 5.698987
1 448 3926 3926 3926 3.220024
1 448 3927 3927 3927 3.3863
1 448 3928 3928 3928 2.663462
1 448 3929 3929 3929 2.735241
1 448 3930 3930 3930 2.463995
1 448 3931 3931 3931 2.109125
1 448 3932 3932 3932 1.044865
1 448 3933 3933 3933 4.644341
1 448 3934 3934 3934 0.9086671
1 448 3967 3967 3967 1.331232
1 448 3968 3968 3968 3.506868
1 448 3969 3969 3969 2.02947
1 448 3970 3970 3970 0.9559168
1 448 3971 3971 3971 3.701146
1 448 3972 3972 3972 3.418119
1 448 3973 3973 3973 2.135477
1 448 3974 3974 3974 1.899411
1 448 3975 3975 3975 2.155479
1 448 3976 3976 3976 3.394759
1 448 3977 3977 3977 1.570486
1 448 4012 4012 4012 1.24997
1 448 4013 4013 4013 1.528528
1 448 4014 4014 4014 2.555349
1 448 4015 4015 4015 1.034743
1 448 4016 4016 4016 1.738214
1 448 4017 4017 4017 1.744429
1 448 4018 4018 4018 5.199997
1 448 4019 4019 4019 3.026458
1 448 4020 4020 4020 2.419848
1 448 4021 4021 4021 2.992612
1 448 4022 4022 4022 4.082836
1 448 4023 4023 4023 2.938869
1 448 4024 4024 4024 3.087648
1 448 4061 4061 4061 1.527061
1 448 4062 4062 4062 1.132679
1 448 4063 4063 4063 1.334268
1 448 4064 4064 4064 5.730029
1 448 4065 4065 4065 5.910633
1 448 4066 4066 4066 3.560503
1 448 4067 4067 4067 3.625684
1 448 4068 4068 4068 2.728357
1 448 4069 4069 4069 2.553572
1 448 4070 4070 4070 1.570486
1 448 4071 4071 4071 2.300746
1 448 4072 4072 4072 2.193008
1 448 4073 4073 4073 1.371053
1 448 4074 4074 4074 5.580321
1 448 4111 4111 4111 2.193008
1 448 4112 4112 4112 2.262877
1 448 4113 4113 4113 1.663118
1 448 4114 4114 4114 1.863753
1 448 4115 4115 4115 5.713064
1 448 4116 4116 4116 5.527698
1 448 4117 4117 4117 6.705157
1 448 4118 4118 4118 4.29989
1 448 4119 4119 4119 3.603913
1 448 4120 4120 4120 1.119386
1 448 4121 4121 4121 2.289814
1 448 4122 4122 4122 2.608179
1 448 4123 4123 4123 3.325475
1 448 4124 4124 4124 1.299921
1 448 4125 4125 4125 0.8630273
1 448 4165 4165 4165 2.794986
1 448 4166 4166 4166 3.424356
1 448 4167 4167 4167 4.315258
1 448 4168 4168 4168 3.024307
1 448 4169 4169 4169 2.641661
1 448 4170 4170 4170 1.356043
1 448 4171 4171 4171 0.6409448
1 448 4172 4172 4172 0.571211
1 448 4173 4173 4173 1.108154
1 448 4174 4174 4174 0.6861523
1 448 4175 4175 4175 0.7845057
1 448 4222 4222 4222 0.8696889
1 448 4223 4223 4223 0.5879244
1 448 4224 4224 4224 0.5879244
1 448 4225 4225 4225 1.431362
1 448 4226 4226 4226 0.8339984
1 448 4227 4227 4227 1.515528
1 448 4228 4228 4228 2.127512
1 448 4275 4275 4275 0.4713262
1 448 4276 4276 4276 1.395379
1 448 4277 4277 4277 0.7192031
1 448 4278 4278 4278 0.7845057
1 448 4279 4279 4279 1.3594045
1 448 4325 4325 4325 0.6409448
1 448 4326 4326 4326 2.457273
1 448 4327 4327 4327 1.444324
1 448 4328 4328 4328 1.570486
1 448 4375 4375 4375 1.069757
1 448 4376 4376 4376 1.788819
1 448 4377 4377 4377 2.222398
1 448 4423 4423 4423 0.9183055
1 448 4424 4424 4424 0.4042358
1 448 4425 4425 4425 0.3024615
1 448 4475 4475 4475 1.856621
1 449 2673 2673 2673 1.949736
1 449 2725 2725 2725 1.488216
1 449 2726 2726 2726 2.172766
1 449 2775 2775 2775 2.272737
1 449 2776 2776 2776 1.81875
1 449 2777 2777 2777 2.050223
1 449 2824 2824 2824 2.866399
1 449 2825 2825 2825 1.851734
1 449 2826 2826 2826 3.748812
1 449 2871 2871 2871 2.977615
1 449 2872 2872 2872 2.439446
1 449 2873 2873 2873 0.8256918
1 449 2874 2874 2874 1.514764
1 449 2918 2918 2918 2.018295
1 449 2919 2919 2919 1.935761
1 449 2920 2920 2920 2.753551
1 449 2921 2921 2921 2.661583
1 449 2922 2922 2922 0.5813035
1 449 2923 2923 2923 2.120932
1 449 2969 2969 2969 2.463995
1 449 2970 2970 2970 3.060279
1 449 2971 2971 2971 2.044494
1 449 2972 2972 2972 2.144018
1 449 2973 2973 2973 1.769085
1 449 2974 2974 2974 1.718246
1 449 2975 2975 2975 3.660633
1 449 3018 3018 3018 1.724352
1 449 3019 3019 3019 1.578957
1 449 3020 3020 3020 2.793471
1 449 3021 3021 3021 4.436337
1 449 3022 3022 3022 4.20413
1 449 3023 3023 3023 0.6919519
1 449 3024 3024 3024 2.256456
1 449 3025 3025 3025 3.91873
1 449 3069 3069 3069 1.663118
1 449 3070 3070 3070 1.666708
1 449 3071 3071 3071 1.619361
1 449 3072 3072 3072 3.202144
1 449 3073 3073 3073 4.271616
1 449 3074 3074 3074 4.177243
1 449 3075 3075 3075 0.9984089
1 449 3076 3076 3076 1.309412
1 449 3077 3077 3077 3.259011
1 449 3119 3119 3119 0.8672018
1 449 3120 3120 3120 1.888852
1 449 3121 3121 3121 2.212947
1 449 3122 3122 3122 2.616639
1 449 3123 3123 3123 2.384013
1 449 3124 3124 3124 2.730092
1 449 3125 3125 3125 1.059708
1 449 3126 3126 3126 1.467803
1 449 3171 3171 3171 0.6742736
1 449 3172 3172 3172 0.7469122
1 449 3173 3173 3173 2.463995
1 449 3174 3174 3174 1.404378
1 449 3175 3175 3175 1.432726
1 449 3176 3176 3176 2.409693
1 449 3177 3177 3177 0.9580335
1 449 3223 3223 3223 2.503998
1 449 3224 3224 3224 1.724352
1 449 3225 3225 3225 2.2680685
1 449 3271 3271 3271 2.1454625
1 449 3272 3272 3272 2.463995
1 449 3273 3273 3273 2.062831
1 449 3318 3318 3318 1.784491
1 450 3221 3221 3221 1.9212495
1 450 3222 3222 3222 0.6831741
1 450 3269 3269 3269 1.811514
1 450 3270 3270 3270 1.132679
1 450 3271 3271 3271 1.000433
1 450 3314 3314 3314 1.311231
1 450 3315 3315 3315 1.570486
1 450 3316 3316 3316 1.515528
1 450 3317 3317 3317 1.362198
1 450 3354 3354 3354 1.151209
1 450 3355 3355 3355 1.053738
1 450 3356 3356 3356 1.108154
1 450 3357 3357 3357 1.570486
1 450 3358 3358 3358 1.515528
1 450 3359 3359 3359 0.7690662
1 450 3394 3394 3394 1.287578
1 450 3395 3395 3395 1.570486
1 450 3396 3396 3396 1.266793
1 450 3397 3397 3397 1.570486
1 450 3398 3398 3398 1.348365
1 450 3399 3399 3399 1.628495
1 450 3432 3432 3432 1.764424
1 450 3433 3433 3433 1.458544
1 450 3434 3434 3434 1.18392
1 450 3435 3435 3435 1.224404
1 450 3436 3436 3436 1.420127
1 450 3470 3470 3470 1.360873
1 450 3471 3471 3471 1.679366
1 451 2615 2615 2615 2.044494
1 451 2616 2616 2616 1.458544
1 451 2617 2617 2617 2.044494
1 451 2618 2618 2618 2.149251
1 451 2619 2619 2619 2.136008
1 451 2620 2620 2620 2.343569
1 451 2664 2664 2664 1.674792
1 451 2665 2665 2665 1.918658
1 451 2666 2666 2666 1.772309
1 451 2667 2667 2667 2.389526
1 451 2668 2668 2668 2.289814
1 451 2669 2669 2669 1.863753
1 451 2670 2670 2670 1.750368
1 451 2671 2671 2671 1.852633
1 451 2672 2672 2672 1.615794
1 451 2715 2715 2715 1.436373
1 451 2716 2716 2716 2.251944
1 451 2717 2717 2717 1.278703
1 451 2718 2718 2718 1.519998
1 451 2719 2719 2719 2.268911
1 451 2720 2720 2720 1.863753
1 451 2721 2721 2721 2.048563
1 451 2722 2722 2722 2.214666
1 451 2723 2723 2723 2.376111
1 451 2724 2724 2724 1.764424
1 451 2765 2765 2765 1.382089
1 451 2766 2766 2766 1.712607
1 451 2767 2767 2767 0.8828228
1 451 2768 2768 2768 2.109125
1 451 2769 2769 2769 2.326611
1 451 2770 2770 2770 2.210616
1 451 2771 2771 2771 3.038237
1 451 2772 2772 2772 2.069602
1 451 2773 2773 2773 1.474276
1 451 2774 2774 2774 1.514764
1 451 2813 2813 2813 1.362198
1 451 2814 2814 2814 1.519998
1 451 2815 2815 2815 1.517858
1 451 2816 2816 2816 1.471881
1 451 2817 2817 2817 1.072645
1 451 2818 2818 2818 1.237678
1 451 2819 2819 2819 1.406918
1 451 2820 2820 2820 1.659786
1 451 2821 2821 2821 2.651931
1 451 2822 2822 2822 2.736677
1 451 2823 2823 2823 4.030954
1 451 2861 2861 2861 1.406918
1 451 2862 2862 2862 1.420127
1 451 2863 2863 2863 1.463373
1 451 2864 2864 2864 1.702529
1 451 2865 2865 2865 0.891735
1 451 2866 2866 2866 1.406918
1 451 2867 2867 2867 1.299921
1 451 2868 2868 2868 1.670587
1 451 2869 2869 2869 2.691367
1 451 2870 2870 2870 1.675838
1 451 2912 2912 2912 0.4202787
1 451 2913 2913 2913 1.555297
1 451 2914 2914 2914 2.310386
1 451 2915 2915 2915 1.436373
1 451 2916 2916 2916 1.18392
1 451 2917 2917 2917 2.560196
1 451 2962 2962 2962 0.8425872
1 451 2963 2963 2963 1.132679
1 451 2964 2964 2964 0.9597165
1 451 2965 2965 2965 2.025147
1 451 2966 2966 2966 2.124312
1 451 2967 2967 2967 2.124312
1 451 2968 2968 2968 1.467803
1 451 3014 3014 3014 0.4840226
1 451 3015 3015 3015 1.270869
1 451 3016 3016 3016 0.9279265
1 451 3017 3017 3017 0.6542501
1 451 3066 3066 3066 0.173522
1 451 3067 3067 3067 0.2634698
1 451 3068 3068 3068 0.890001
1 451 3118 3118 3118 1.0181501
1 452 2761 2761 2761 1.420127
1 452 2762 2762 2762 1.366613
1 452 2809 2809 2809 1.366613
1 452 2810 2810 2810 1.4921435
1 452 2811 2811 2811 1.5169295
1 452 2812 2812 2812 1.413801
1 452 2857 2857 2857 1.406918
1 452 2858 2858 2858 1.237678
1 452 2859 2859 2859 1.570486
1 452 2860 2860 2860 1.463373
1 452 2906 2906 2906 1.326527
1 452 2907 2907 2907 1.175358
1 452 2908 2908 2908 1.154728
1 452 2909 2909 2909 0.6789113
1 452 2910 2910 2910 1.517858
1 452 2911 2911 2911 1.570486
1 452 2956 2956 2956 1.070817
1 452 2957 2957 2957 0.9853135
1 452 2958 2958 2958 1.070817
1 452 2959 2959 2959 1.321633
1 452 2960 2960 2960 1.420127
1 452 2961 2961 2961 1.140285
1 452 3008 3008 3008 1.033332
1 452 3009 3009 3009 0.953173
1 452 3010 3010 3010 1.151209
1 452 3011 3011 3011 1.348365
1 452 3012 3012 3012 1.13617
1 452 3013 3013 3013 1.570486
1 452 3014 3014 3014 1.008351
1 452 3058 3058 3058 1.709946
1 452 3059 3059 3059 1.709946
1 452 3060 3060 3060 1.224404
1 452 3061 3061 3061 1.053738
1 452 3062 3062 3062 1.239792
1 452 3063 3063 3063 1.738214
1 452 3064 3064 3064 0.5953354
1 452 3065 3065 3065 0.645855
1 452 3108 3108 3108 1.433913
1 452 3109 3109 3109 1.628495
1 452 3110 3110 3110 2.343569
1 452 3111 3111 3111 2.226074
1 452 3112 3112 3112 1.458544
1 452 3113 3113 3113 1.463373
1 452 3114 3114 3114 1.969359
1 452 3115 3115 3115 1.775082
1 452 3116 3116 3116 1.074681
1 452 3117 3117 3117 0.6688692
1 452 3160 3160 3160 1.852633
1 452 3161 3161 3161 2.262877
1 452 3162 3162 3162 1.702529
1 452 3163 3163 3163 1.406918
1 452 3164 3164 3164 1.68436
1 452 3165 3165 3165 1.005881
1 452 3166 3166 3166 1.237678
1 452 3167 3167 3167 1.278703
1 452 3168 3168 3168 1.420127
1 452 3169 3169 3169 1.281936
1 452 3212 3212 3212 1.321633
1 452 3213 3213 3213 1.888852
1 452 3214 3214 3214 1.754821
1 452 3215 3215 3215 1.840354
1 452 3216 3216 3216 1.570486
1 452 3217 3217 3217 1.340117
1 452 3218 3218 3218 1.921002
1 452 3219 3219 3219 1.388977
1 452 3220 3220 3220 1.321633
1 452 3257 3257 3257 1.695861
1 453 2553 2553 2553 2.131342
1 453 2605 2605 2605 1.772309
1 453 2606 2606 2606 1.237678
1 453 2607 2607 2607 1.331232
1 453 2658 2658 2658 1.998926
1 453 2659 2659 2659 1.764424
1 453 2660 2660 2660 1.321633
1 453 2712 2712 2712 1.935761
1 453 2713 2713 2713 1.289633
1 453 2763 2763 2763 0.6692097
1 454 2549 2549 2549 1.105257
1 454 2604 2604 2604 1.441034
1 454 2656 2656 2656 1.35788
1 454 2657 2657 2657 1.321633
1 454 2709 2709 2709 1.420127
1 454 2710 2710 2710 1.321633
1 454 2711 2711 2711 1.670587
1 454 2759 2759 2759 1.339845
1 454 2760 2760 2760 1.321633
1 454 2808 2808 2808 1.463373
1 454 2856 2856 2856 1.471881
1 454 2905 2905 2905 1.420127
1 454 2955 2955 2955 1.570486
1 454 3006 3006 3006 1.570486
1 454 3007 3007 3007 1.188881
1 454 3056 3056 3056 1.503705
1 454 3057 3057 3057 1.570486
1 455 2201 2201 2201 1.348365
1 455 2202 2202 2202 1.507113
1 455 2203 2203 2203 1.194396
1 455 2259 2259 2259 1.128336
1 455 2260 2260 2260 1.628495
1 455 2261 2261 2261 1.151209
1 455 2262 2262 2262 1.070817
1 455 2321 2321 2321 1.458544
1 455 2322 2322 2322 1.570486
1 455 2323 2323 2323 1.090212
1 455 2381 2381 2381 1.406918
1 455 2382 2382 2382 1.18392
1 455 2383 2383 2383 1.935761
1 455 2440 2440 2440 1.406918
1 455 2441 2441 2441 2.54273
1 455 2442 2442 2442 3.014755
1 455 2497 2497 2497 1.570486
1 455 2498 2498 2498 1.175358
1 455 2499 2499 2499 1.475647
1 455 2500 2500 2500 1.517858
1 455 2551 2551 2551 1.663118
1 455 2552 2552 2552 1.471881
1 456 2200 2200 2200 1.659786
1 456 2255 2255 2255 1.331232
1 456 2256 2256 2256 1.425963
1 456 2314 2314 2314 1.366613
1 456 2315 2315 2315 1.2480405
1 456 2316 2316 2316 1.211887
1 456 2317 2317 2317 1.382089
1 456 2318 2318 2318 1.369908
1 456 2319 2319 2319 1.750368
1 456 2320 2320 2320 0.8821106
1 456 2374 2374 2374 1.173149
1 456 2375 2375 2375 1.052509
1 456 2376 2376 2376 1.01288
1 456 2377 2377 2377 1.382089
1 456 2378 2378 2378 1.211887
1 456 2379 2379 2379 1.961368
1 456 2380 2380 2380 1.211887
1 456 2434 2434 2434 1.606575
1 456 2435 2435 2435 0.9242872
1 456 2436 2436 2436 0.99431
1 456 2437 2437 2437 1.331232
1 456 2438 2438 2438 1.289712
1 456 2439 2439 2439 0.5813035
1 456 2440 2440 2440 1.237678
1 456 2496 2496 2496 1.619361
1 456 2550 2550 2550 1.160839
1 457 732 732 732 4.625188
1 457 733 733 733 3.272467
1 457 734 734 734 3.051261
1 457 735 735 735 2.635581
1 457 790 790 790 4.888104
1 457 791 791 791 4.374334
1 457 792 792 792 3.737418
1 457 793 793 793 2.644958
1 457 794 794 794 2.682627
1 457 795 795 795 2.25759
1 457 796 796 796 4.348239
1 457 847 847 847 3.847826
1 457 848 848 848 5.199997
1 457 849 849 849 3.426554
1 457 850 850 850 3.593971
1 457 851 851 851 2.039857
1 457 852 852 852 2.674211
1 457 853 853 853 2.879127
1 457 854 854 854 2.958436
1 457 902 902 902 4.387535
1 457 903 903 903 4.162217
1 457 904 904 904 2.663462
1 457 905 905 905 3.097719
1 457 906 906 906 2.740634
1 457 907 907 907 2.326611
1 457 908 908 908 2.50168
1 457 909 909 909 2.279955
1 457 910 910 910 2.116567
1 457 911 911 911 2.434066
1 457 954 954 954 1.4943
1 457 956 956 956 2.589156
1 457 957 957 957 1.627585
1 457 958 958 958 2.92572
1 457 959 959 959 2.23904
1 457 960 960 960 2.059357
1 457 961 961 961 2.262877
1 457 962 962 962 3.068721
1 457 963 963 963 2.463995
1 457 964 964 964 1.9761805
1 457 965 965 965 2.088608
1 457 966 966 966 2.874484
1 457 967 967 967 3.03234
1 457 968 968 968 2.918556
1 457 969 969 969 0
1 457 1009 1009 1009 1.97089
1 457 1010 1010 1010 1.121882
1 457 1011 1011 1011 2.183252
1 457 1012 1012 1012 2.928081
1 457 1013 1013 1013 1.97089
1 457 1014 1014 1014 2.340903
1 457 1015 1015 1015 2.920305
1 457 1016 1016 1016 4.052285
1 457 1017 1017 1017 2.374086
1 457 1018 1018 1018 2.124312
1 457 1019 1019 1019 3.916435
1 457 1020 1020 1020 3.092456
1 457 1021 1021 1021 2.459316
1 457 1022 1022 1022 0
1 457 1023 1023 1023 0
1 457 1024 1024 1024 0
1 457 1025 1025 1025 0
1 457 1060 1060 1060 1.073747
1 457 1061 1061 1061 1.132679
1 457 1062 1062 1062 1.176364
1 457 1063 1063 1063 1.794523
1 457 1064 1064 1064 2.720761
1 457 1065 1065 1065 3.638101
1 457 1066 1066 1066 3.075817
1 457 1067 1067 1067 2.214666
1 457 1068 1068 1068 1.450429
1 457 1069 1069 1069 1.221544
1 457 1070 1070 1070 2.039504
1 457 1071 1071 1071 2.318951
1 457 1072 1072 1072 2.54273
1 457 1073 1073 1073 2.135477
1 457 1074 1074 1074 0
1 457 1075 1075 1075 0
1 457 1076 1076 1076 0
1 457 1077 1077 1077 0
1 457 1114 1114 1114 1.124799
1 457 1115 1115 1115 1.910695
1 457 1116 1116 1116 1.329906
1 457 1117 1117 1117 1.866083
1 457 1118 1118 1118 1.758305
1 457 1119 1119 1119 1.349412
1 457 1120 1120 1120 1.619835
1 457 1121 1121 1121 1.011472
1 457 1122 1122 1122 1.045604
1 457 1123 1123 1123 1.453259
1 457 1124 1124 1124 1.197259
1 457 1125 1125 1125 2.236483
1 457 1126 1126 1126 1.632866
1 457 1127 1127 1127 2.895037
1 457 1128 1128 1128 2.131563
1 457 1129 1129 1129 0
1 457 1130 1130 1130 4.750797
1 457 1131 1131 1131 3.100543
1 457 1168 1168 1168 1.074158
1 457 1169 1169 1169 1.145209
1 457 1170 1170 1170 1.699108
1 457 1171 1171 1171 1.835414
1 457 1172 1172 1172 1.843752
1 457 1173 1173 1173 2.145292
1 457 1174 1174 1174 0.8629878
1 457 1175 1175 1175 1.341534
1 457 1176 1176 1176 1.667967
1 457 1177 1177 1177 1.221544
1 457 1178 1178 1178 1.5962195
1 457 1179 1179 1179 1.374035
1 457 1180 1180 1180 1.846795
1 457 1181 1181 1181 2.115176
1 457 1182 1182 1182 5.688352
1 457 1183 1183 1183 4.763638
1 457 1221 1221 1221 1.488216
1 457 1222 1222 1222 0.4473931
1 457 1223 1223 1223 0.6692097
1 457 1224 1224 1224 1.132679
1 457 1225 1225 1225 2.119269
1 457 1226 1226 1226 1.775082
1 457 1227 1227 1227 1.262691
1 457 1228 1228 1228 0.9857372
1 457 1229 1229 1229 0.5664172
1 457 1230 1230 1230 1.274053
1 457 1231 1231 1231 1.24889
1 457 1232 1232 1232 1.456836
1 457 1233 1233 1233 1.872249
1 457 1234 1234 1234 2.439446
1 457 1235 1235 1235 2.625933
1 457 1273 1273 1273 0.9134515
1 457 1274 1274 1274 1.5826285
1 457 1275 1275 1275 1.436373
1 457 1276 1276 1276 3.259011
1 457 1277 1277 1277 3.262633
1 457 1278 1278 1278 2.990003
1 457 1279 1279 1279 2.801092
1 457 1280 1280 1280 2.067778
1 457 1281 1281 1281 2.088608
1 457 1282 1282 1282 1.83745
1 457 1283 1283 1283 1.786981
1 457 1284 1284 1284 1.764424
1 457 1285 1285 1285 1.374656
1 457 1286 1286 1286 1.653795
1 457 1287 1287 1287 2.107353
1 457 1288 1288 1288 2.463995
1 457 1331 1331 1331 1.742873
1 457 1332 1332 1332 4.270102
1 457 1333 1333 1333 5.00002
1 457 1334 1334 1334 5.095837
1 457 1335 1335 1335 2.0892025
1 457 1336 1336 1336 3.356946
1 457 1337 1337 1337 2.300746
1 457 1338 1338 1338 2.350569
1 457 1339 1339 1339 1.709946
1 457 1340 1340 1340 2.300746
1 457 1341 1341 1341 3.573894
1 457 1342 1342 1342 3.387327
1 457 1343 1343 1343 3.26588
1 457 1388 1388 1388 1.84531
1 457 1389 1389 1389 2.462365
1 457 1390 1390 1390 3.632804
1 457 1391 1391 1391 4.040749
1 457 1392 1392 1392 5.41648
1 457 1393 1393 1393 2.088608
1 457 1394 1394 1394 3.109892
1 457 1395 1395 1395 9.40507
1 457 1396 1396 1396 3.11518
1 457 1397 1397 1397 1.829101
1 457 1398 1398 1398 2.268911
1 457 1399 1399 1399 3.04748
1 457 1400 1400 1400 2.202108
1 457 1442 1442 1442 2.196723
1 457 1443 1443 1443 2.224185
1 457 1444 1444 1444 2.640285
1 457 1445 1445 1445 3.632804
1 457 1446 1446 1446 2.005772
1 457 1447 1447 1447 2.616639
1 457 1448 1448 1448 1.737082
1 457 1449 1449 1449 1.629336
1 457 1450 1450 1450 1.254541
1 457 1451 1451 1451 1.523795
1 457 1452 1452 1452 2.172766
1 457 1453 1453 1453 2.57372
1 457 1454 1454 1454 2.239753
1 457 1455 1455 1455 3.256355
1 457 1497 1497 1497 2.070536
1 457 1498 1498 1498 2.105661
1 457 1499 1499 1499 1.497601
1 457 1500 1500 1500 2.531789
1 457 1501 1501 1501 1.062015
1 457 1502 1502 1502 1.042948
1 457 1503 1503 1503 1.570486
1 457 1504 1504 1504 1.420127
1 457 1505 1505 1505 1.399402
1 457 1506 1506 1506 2.54273
1 457 1507 1507 1507 2.980949
1 457 1508 1508 1508 2.872427
1 457 1509 1509 1509 2.256456
1 457 1510 1510 1510 3.552174
1 457 1554 1554 1554 1.555936
1 457 1555 1555 1555 1.301223
1 457 1556 1556 1556 1.406918
1 457 1557 1557 1557 1.44745
1 457 1558 1558 1558 1.880882
1 457 1559 1559 1559 1.570486
1 457 1560 1560 1560 1.420127
1 457 1561 1561 1561 1.124799
1 457 1562 1562 1562 0.8100633
1 457 1563 1563 1563 2.127512
1 457 1564 1564 1564 4.301243
1 457 1565 1565 1565 4.963063
1 457 1566 1566 1566 2.065567
1 457 1567 1567 1567 3.947677
1 457 1609 1609 1609 0.9477382
1 457 1610 1610 1610 1.904739
1 457 1611 1611 1611 2.127512
1 457 1612 1612 1612 2.172766
1 457 1613 1613 1613 1.266793
1 457 1614 1614 1614 1.875787
1 457 1615 1615 1615 1.458544
1 457 1616 1616 1616 1.702529
1 457 1617 1617 1617 1.988594
1 457 1618 1618 1618 2.356801
1 457 1619 1619 1619 5.816344
1 457 1620 1620 1620 6.282841
1 457 1621 1621 1621 6.976044
1 457 1622 1622 1622 0
1 457 1668 1668 1668 2.281674
1 457 1669 1669 1669 2.527385
1 457 1670 1670 1670 2.388887
1 457 1671 1671 1671 1.842326
1 457 1672 1672 1672 1.519998
1 457 1673 1673 1673 2.088608
1 457 1674 1674 1674 2.819216
1 457 1675 1675 1675 2.210616
1 457 1676 1676 1676 1.866083
1 457 1677 1677 1677 2.463995
1 457 1678 1678 1678 3.202919
1 457 1679 1679 1679 4.53802
1 457 1680 1680 1680 5.155764
1 457 1725 1725 1725 1.326527
1 457 1726 1726 1726 1.519998
1 457 1727 1727 1727 1.910695
1 457 1728 1728 1728 1.875787
1 457 1729 1729 1729 1.366613
1 457 1730 1730 1730 1.485397
1 457 1731 1731 1731 2.356801
1 457 1732 1732 1732 2.327957
1 457 1733 1733 1733 3.80832
1 457 1734 1734 1734 3.155348
1 457 1735 1735 1735 3.762442
1 457 1736 1736 1736 4.334465
1 457 1737 1737 1737 3.759883
1 457 1782 1782 1782 0.7438695
1 457 1783 1783 1783 1.517858
1 457 1784 1784 1784 1.792138
1 457 1785 1785 1785 1.331232
1 457 1786 1786 1786 1.236075
1 457 1787 1787 1787 1.291218
1 457 1788 1788 1788 1.203932
1 457 1789 1789 1789 1.106578
1 457 1790 1790 1790 1.770681
1 457 1791 1791 1791 1.056989
1 457 1792 1792 1792 1.607027
1 457 1793 1793 1793 2.485719
1 457 1794 1794 1794 3.052823
1 457 1795 1795 1795 2.037649
1 457 1841 1841 1841 1.399402
1 457 1842 1842 1842 1.177348
1 457 1843 1843 1843 1.090212
1 457 1844 1844 1844 1.13617
1 457 1845 1845 1845 1.570486
1 457 1846 1846 1846 0.8974884
1 457 1847 1847 1847 0.9479418
1 457 1848 1848 1848 0.9223012
1 457 1849 1849 1849 1.311231
1 457 1850 1850 1850 1.809196
1 457 1851 1851 1851 2.429273
1 457 1898 1898 1898 0.7192031
1 457 1899 1899 1899 0.8100633
1 457 1900 1900 1900 0.7845057
1 457 1901 1901 1901 0.4541261
1 457 1902 1902 1902 0.9223012
1 457 1903 1903 1903 1.237678
1 457 1904 1904 1904 1.090212
1 457 1905 1905 1905 1.31826
1 457 1906 1906 1906 1.918658
1 457 1907 1907 1907 2.153683
1 457 1908 1908 1908 2.326611
1 457 1909 1909 1909 3.529841
1 457 1958 1958 1958 1.089959
1 457 1959 1959 1959 0.757153
1 457 1960 1960 1960 1.128336
1 457 1961 1961 1961 0.9223012
1 457 1962 1962 1962 1.707383
1 457 1963 1963 1963 1.326527
1 457 1964 1964 1964 0.9827943
1 457 1965 1965 1965 1.31826
1 457 1966 1966 1966 1.724352
1 457 2019 2019 2019 0.5086556
1 457 2020 2020 2020 0.9310644
1 457 2021 2021 2021 1.132679
1 457 2022 2022 2022 0.7094382
1 457 2023 2023 2023 1.211887
1 457 2024 2024 2024 1.482378
1 457 2025 2025 2025 0.9631819
1 457 2080 2080 2080 1.140285
1 457 2081 2081 2081 1.239792
1 457 2082 2082 2082 1.399402
1 457 2083 2083 2083 1.515528
1 457 2084 2084 2084 0.9303071
1 457 2085 2085 2085 1.374656
1 457 2142 2142 2142 1.056989
1 457 2143 2143 2143 1.253868
1 457 2144 2144 2144 1.453259
1 458 954 954 954 1.406918
1 458 1059 1059 1059 4.096181
1 458 1111 1111 1111 4.78093
1 458 1112 1112 1112 4.393977
1 458 1113 1113 1113 4.866448
1 458 1114 1114 1114 3.664994
1 458 1164 1164 1164 2.739567
1 458 1165 1165 1165 1.958646
1 458 1166 1166 1166 4.763041
1 458 1167 1167 1167 4.773953
1 458 1214 1214 1214 1.969359
1 458 1215 1215 1215 3.012194
1 458 1216 1216 1216 1.883118
1 458 1217 1217 1217 3.458888
1 458 1218 1218 1218 4.360693
1 458 1219 1219 1219 3.246222
1 458 1220 1220 1220 0.9827943
1 458 1266 1266 1266 2.385005
1 458 1267 1267 1267 3.741375
1 458 1268 1268 1268 2.298671
1 458 1269 1269 1269 2.877854
1 458 1270 1270 1270 3.084089
1 458 1271 1271 1271 2.289814
1 458 1272 1272 1272 1.493329
1 458 1323 1323 1323 1.790175
1 458 1324 1324 1324 2.025147
1 458 1325 1325 1325 2.71945
1 458 1326 1326 1326 2.463995
1 458 1327 1327 1327 2.124312
1 458 1328 1328 1328 1.281936
1 458 1329 1329 1329 3.198256
